tide_range,beam,beam_pair,lat,lon,repeat_cycles_no,track
1.255238927,r,1,-72.85484603,-89.64183025,2,362
1.934180506,pair,1,-72.31526206,-71.49204622,4,346
1.821171723,r,2,-70.34787472,-70.78988396,3,346
2.336375399,l,3,-70.46990595,-68.58862525,2,163
1.112085279,pair,3,-73.63532524,-74.40385955,2,971
1.290506114,pair,1,-71.60799534,-67.55808418,2,986
2.226527109,r,2,-72.2914116,-70.54502273,3,727
,r,1,-73.63038876,-75.74363676,3,1093
2.787575339,r,1,-72.63201277,-71.63475379,3,346
1.557038449,r,2,-72.26098925,-70.38270546,2,354
2.34719765,l,1,-73.02425124,-75.44632788,3,1093
0.866740115,pair,2,-73.30128597,-74.64839241,3,87
1.102257675,r,2,-73.74660763,-76.68232693,4,903
1.768407006,r,2,-73.18538644,-86.04781909,2,690
0.900500976,l,1,-73.45784656,-75.64083886,4,339
1.882858776,l,2,-72.05740509,-71.47735084,3,346
1.142596132,r,1,-73.73765719,-76.83586807,3,712
,l,1,-70.82975914,-70.87912909,4,346
0.476180583,pair,3,-71.95423378,-71.1987488,2,415
1.844927014,l,3,-72.6391258,-70.11285322,4,354
0.948300247,l,2,-70.19270486,-72.02688284,3,910
1.973438199,pair,1,-73.63026998,-75.74209524,3,1093
1.867580578,pair,1,-71.28689487,-72.70831528,2,34
1.80735415,pair,1,-73.44270838,-73.83223877,3,26
1.217214453,r,2,-73.41244075,-77.62943685,3,964
2.840755949,r,3,-73.67044553,-76.61283498,4,903
1.721170332,pair,2,-71.85769512,-71.39280528,3,346
2.089983046,pair,1,-70.39683643,-70.71652103,3,346
1.755034609,pair,2,-70.35198982,-70.79040125,3,346
0.729010386,l,2,-72.22409078,-71.80983222,3,1291
1.485214198,pair,1,-72.63242283,-71.63351478,3,346
0.583429914,l,1,-70.90533264,-71.30286598,4,1299
1.080806102,l,2,-72.63989788,-69.92130081,2,666
2.324165591,pair,2,-72.2912914,-70.54356854,3,727
1.249959909,r,3,-72.83697544,-89.48570257,4,492
0.973986917,r,2,-72.16535395,-70.48933159,3,727
1.441066707,pair,1,-70.86875261,-70.6359419,4,788
1.023851046,l,3,-72.83485187,-89.83620178,2,362
1.527733122,r,1,-73.19967926,-69.82343217,2,1108
1.010129884,l,1,-73.63782616,-76.78263158,3,712
1.090662792,r,2,-72.3137917,-71.9167476,3,476
2.983739063,r,2,-72.17568856,-66.86127642,2,1367
1.270164481,pair,2,-73.60090545,-74.42224738,4,720
1.29719013,r,1,-71.85699634,-71.29622643,3,346
0.492670312,l,2,-73.54248443,-75.23183558,3,781
1.318191621,l,2,-72.19338695,-70.4152591,3,354
2.154668779,r,2,-72.35873098,-71.61312048,3,346
1.254719791,l,1,-72.28203208,-72.03358383,3,476
,l,1,-71.27607091,-72.87129558,5,26
1.682640911,r,2,-73.22047011,-71.49479057,4,476
2.398789747,l,2,-73.01269289,-75.54511531,3,1093
2.37669746,l,2,-71.87062384,-73.4729264,2,971
1.52419405,pair,2,-73.06899012,-75.57349448,2,1093
1.889542634,r,2,-71.89773782,-67.00008126,4,925
1.53898431,pair,2,-72.18556681,-70.41768869,3,354
0.795690857,pair,1,-72.86784678,-89.41961083,3,934
1.025059195,pair,3,-72.83621144,-89.83817533,2,362
1.53297767,l,2,-71.84713685,-71.38700059,3,346
1.478624525,r,2,-73.75854679,-76.15719317,3,400
1.346972941,l,3,-72.82790527,-89.49287184,4,492
3.654304931,r,2,-71.2862712,-72.71298972,4,468
1.239454064,pair,1,-72.30116358,-72.28373586,3,34
1.648799707,l,2,-72.08033932,-71.76243222,3,918
0.544932378,pair,3,-72.93968193,-89.95768597,2,995
0.979557855,l,3,-72.35453302,-71.4493331,4,788
1.93269787,r,3,-72.27017615,-71.67324472,3,346
1.58547538,r,3,-70.81564046,-70.89051221,3,354
1.225309653,r,1,-72.84912159,-89.68660992,4,492
2.133805402,pair,1,-72.36211015,-71.51284345,3,346
0.958377063,r,3,-73.5566198,-75.14382747,3,1032
1.395495599,r,3,-72.23378043,-70.61922885,3,727
1.634874181,r,3,-73.5688334,-74.32912962,4,720
0.886594552,pair,2,-70.19318379,-72.02830756,3,910
0.447482142,l,3,-73.07471815,-87.35625882,2,621
2.349881372,r,2,-73.21157673,-69.93475356,2,1108
1.402487322,pair,3,-71.7280085,-72.21324858,2,407
1.124980208,l,3,-73.05814113,-75.67130425,2,1093
0.786474212,l,1,-71.94052123,-73.2193028,2,95
1.947371973,pair,3,-71.47755404,-73.73779235,2,598
1.281456197,l,2,-72.3674543,-71.35464122,4,788
0.480301324,l,1,-72.25674058,-71.78492645,2,918
1.308201191,pair,2,-72.36316083,-71.63634795,2,918
1.773295198,pair,1,-70.83129733,-70.88106444,4,346
3.208911169,l,1,-72.63057673,-69.55542245,2,1108
0.762319743,r,3,-73.11931846,-89.97570749,2,362
0.578749336,r,2,-72.2708251,-71.67607665,2,918
0.844484744,pair,1,-72.33750102,-70.70966945,3,1299
1.596435808,l,2,-73.06887082,-75.57199832,2,1093
2.122671023,r,2,-71.08847351,-70.038568,2,727
1.566517009,l,1,-72.28456745,-70.47507714,3,354
2.046345327,r,1,-72.03952413,-71.37375426,3,346
0.771959874,pair,3,-72.05644038,-71.31753453,4,788
0.885073808,pair,1,-71.82209258,-67.12818985,3,483
0.517106203,pair,1,-72.26411314,-71.78035745,2,918
1.64989762,pair,2,-72.06105942,-71.48039253,3,346
1.476546865,pair,1,-73.32230396,-77.66640575,4,331
1.450804194,r,2,-71.84043921,-71.8630231,3,918
2.356364189,r,3,-70.4699828,-68.59102845,2,163
1.624576855,r,1,-70.93759429,-70.40430683,2,1230
0.751696042,l,1,-72.64515629,-71.89748097,3,1291
0.747085966,l,1,-73.40401864,-80.29922209,2,72
2.385424772,pair,1,-73.02490138,-75.44807201,3,1093
1.045078739,pair,2,-70.23311617,-70.48611982,3,788
0.882234681,l,3,-71.91877206,-71.73421259,3,918
0.722042257,pair,3,-72.34582282,-71.5436734,2,918
0.400936331,r,3,-71.95488557,-71.19711861,2,415
1.238149611,l,1,-71.99185681,-70.86096129,3,1299
1.101642002,l,1,-71.61176347,-67.55832854,2,986
2.090190656,l,2,-71.91465091,-67.00456741,4,925
1.713898838,r,1,-70.29864535,-70.16219155,2,1230
0.736683125,l,3,-72.33421458,-71.55031581,2,918
1.087695975,l,3,-72.0513692,-71.31393978,4,788
2.306413301,pair,3,-70.46967881,-68.58972565,2,163
0.437023429,l,3,-72.43121731,-68.88942507,2,1047
0.819652577,r,1,-73.45949768,-75.63708956,4,339
0.777152221,pair,3,-73.82938835,-77.09969267,2,712
0.675557395,l,1,-70.17234833,-70.63251481,2,346
1.32511032,l,2,-73.73579988,-76.94081204,3,712
1.777150535,r,2,-72.19980384,-70.76377302,2,285
1.6509423,pair,2,-72.26334266,-70.38302532,3,354
1.468622349,r,1,-70.76967813,-71.09312252,3,354
1.778718991,r,2,-73.79335244,-77.1776112,3,19
0.968132046,l,2,-70.23493834,-70.48556763,3,788
2.144770513,r,1,-72.36152661,-71.51400686,3,346
,l,3,-70.7900367,27.21135207,6,990
3.153113718,l,1,-68.88155734,34.15512094,3,494
3.093735643,pair,1,-68.88097638,34.15415224,3,494
2.834811103,r,1,-68.88039408,34.15318223,3,494
2.754905659,l,1,-70.26896955,29.77745004,6,799
2.672781893,r,1,-70.29321918,-2.742478183,3,534
2.579113891,l,2,-70.80362908,27.12429417,5,990
2.388150739,r,1,-70.26904567,29.77498276,6,799
2.348905197,pair,1,-70.82013325,27.03959624,5,990
2.348394678,pair,2,-70.80357458,27.12558426,5,990
2.337218822,r,2,-70.393596,22.29878739,4,1356
2.327887598,l,3,-71.21769613,-7.650712163,3,961
2.322082399,pair,2,-70.39364764,22.29757373,4,1356
2.305405999,r,3,-70.02161482,32.63018825,4,1005
2.291699926,pair,3,-71.21994228,-7.648509343,4,961
2.274541573,r,1,-70.82061236,27.04104556,5,990
2.269878849,l,1,-71.41442311,-11.13392595,5,763
2.199800306,l,2,-71.05583576,-9.554339584,3,1075
2.190842514,l,3,-71.14976528,-7.678483031,2,961
2.177324759,l,3,-71.51659352,-10.90036159,5,763
2.17476085,r,1,-71.32481612,-7.793837442,4,961
2.165865073,r,3,-71.51612918,-10.89789547,5,763
2.161694676,r,2,-70.83185602,-7.896086016,2,961
2.117658159,r,1,-71.41378573,-11.13156346,5,763
2.095538418,pair,3,-71.5161845,-10.89920321,5,763
2.088077687,r,3,-70.77984157,27.20989337,5,990
2.084446134,l,1,-71.33519025,-7.79239702,3,961
2.0804418,r,1,-69.67144548,38.29609504,5,1073
2.079703109,r,3,-70.30488218,22.05300232,4,464
2.072181428,pair,1,-71.41436984,-11.13263748,5,763
2.071362725,r,2,-70.80352007,27.12687434,5,990
2.059716959,l,1,-69.67119261,38.29858163,4,1073
2.05151452,r,3,-71.19576804,-3.476949997,6,587
2.050213214,pair,2,-70.83207657,-7.896977706,2,961
2.043322612,r,3,-69.04662302,33.9281526,3,494
2.036090384,r,3,-70.99412547,26.19798232,4,1043
2.035750927,pair,1,-70.22641058,6.316484509,5,747
2.028444869,pair,2,-71.08885935,-7.795718739,2,961
2.027796391,r,3,-71.22254247,-7.646166259,4,961
2.01440808,r,1,-70.80717099,3.421318131,4,991
2.009754412,l,1,-71.06800151,-9.465526113,3,1075
2.007913373,l,3,-70.81163364,3.605368521,4,991
2.004150042,r,3,-70.51768742,10.5489935,4,434
1.995147862,pair,3,-71.10762382,1.232957297,5,221
1.987216396,r,1,-71.7815621,-10.9797116,4,763
1.985980075,pair,1,-71.08511065,1.42942889,5,221
1.984139418,r,2,-71.78837649,-11.41579051,4,1197
1.980001176,r,1,-70.64094127,10.94422824,4,876
1.966889379,pair,1,-71.77596337,-10.98357737,5,763
1.951462328,l,2,-71.46394737,-11.01807957,5,763
1.94915805,r,2,-71.46366342,-11.01559273,5,763
1.94648839,pair,3,-70.99417923,26.1992464,4,1043
1.943140159,l,2,-70.83266459,-7.89820482,2,961
1.942094953,pair,2,-71.46389385,-11.01679975,5,763
1.941565783,pair,2,-70.33679221,21.49754093,3,30
1.940704764,r,1,-71.06948544,1.434328872,5,221
1.938453847,r,3,-70.81453551,-7.810257719,2,961
1.935310482,pair,1,-70.81908224,3.424660219,4,991
1.934789641,l,2,-70.81177958,3.512956362,4,991
1.927099749,r,3,-71.15532031,-7.673682745,2,961
1.914260489,pair,2,-70.80870211,27.38659827,3,45
1.906297281,r,2,-70.37786775,3.089593552,5,549
1.902989696,pair,2,-71.05613709,-9.555732375,3,1075
1.90104365,l,1,-71.07808455,1.433495942,5,221
1.897426886,l,1,-70.82037271,3.423906566,4,991
1.887554798,l,2,-71.59829489,-7.84848512,4,519
1.884283694,l,3,-71.1161711,1.230810632,5,221
1.879939341,r,3,-71.37760857,-11.33949685,5,1197
1.876351872,r,3,-72.46691308,-11.81442739,3,1197
1.875797525,r,1,-71.55487463,-7.960003201,5,519
1.862402965,pair,1,-71.61171677,-7.937949348,4,519
1.861706136,r,2,-71.39198379,-11.25021559,5,1197
1.860905034,l,3,-70.99423297,26.20051048,4,1043
1.857868433,r,3,-71.10827598,1.231362857,5,221
1.853872546,r,3,-70.72923767,-7.843840443,2,961
1.849993783,pair,3,-70.72929017,-7.845066034,2,961
1.849621267,pair,2,-71.78878705,-11.41457125,4,1197
1.848794512,r,2,-70.71114378,-7.942930783,2,961
1.846781057,l,3,-70.72934267,-7.846291633,2,961
1.841720119,l,2,-71.78902078,-11.41327561,4,1197
1.841026266,l,3,-70.44329702,8.50358084,5,1059
1.840718298,l,1,-71.79615136,-11.31900928,4,1197
1.840129478,l,3,-70.80685719,27.05371009,3,982
1.837288447,pair,2,-70.54032312,10.63263412,4,434
1.836097087,l,2,-71.0979493,1.331915213,5,221
1.833586936,l,2,-69.72560485,38.19177523,4,1073
1.815403196,pair,3,-71.13945094,-7.681402853,2,961
1.814716543,r,2,-71.10633508,1.325951212,5,221
1.809726434,l,1,-71.40211191,-2.056319142,2,976
1.807301035,pair,3,-71.37571722,-11.33740333,5,1197
1.803977657,r,1,-71.59662707,-7.942871451,4,519
1.799115067,r,1,-71.30545267,-4.427904094,4,1159
1.797058186,l,2,-71.34974548,-1.982499944,2,976
1.796176221,l,1,-70.46644289,16.7234897,5,891
1.792862056,r,3,-71.77094202,-11.50557308,4,1197
1.790850307,pair,1,-71.4306109,-11.16929408,4,1197
1.786661732,l,1,-69.76471839,38.26554526,4,1073
1.785849205,r,3,-71.0617331,-2.261971335,3,534
1.783067222,l,2,-70.54852133,10.63077651,4,434
1.7821218,pair,3,-70.81510597,-7.811085222,2,961
1.781067782,pair,2,-70.81615104,3.515944918,4,991
1.780985285,l,1,-70.83247618,3.168904467,6,549
1.779647069,r,2,-71.349105,-1.980098461,2,976
1.778927639,r,2,-70.81715982,3.517617112,4,991
1.77796447,r,2,-70.51247914,10.64203225,4,434
1.776967051,l,2,-71.08997449,-7.796564944,2,961
1.768850912,pair,1,-71.79662698,-11.3205751,4,1197
1.765319311,pair,3,-70.42608054,8.50907578,5,1059
1.764307611,l,1,-70.77879975,-2.30235267,3,976
1.763906257,l,3,-70.52930115,10.54709669,4,434
1.760193727,r,1,-71.29206258,-5.403692462,5,1212
1.754888306,pair,3,-70.57220216,6.628105818,5,747
1.753937604,l,3,-70.89058355,-2.073589054,3,976
1.753356557,pair,1,-70.82481371,3.167188248,6,549
1.749340622,r,2,-71.08827491,-7.794657346,2,961
1.747490881,r,3,-70.89118408,-2.070795186,3,976
1.745744328,l,3,-70.81534852,-7.812436579,2,961
1.744943798,r,1,-71.40076846,-2.054284218,2,976
1.734300911,r,3,-70.57071817,3.254096409,6,549
1.730098307,pair,1,-71.40152866,-2.05526626,2,976
1.729647108,l,2,-70.50586471,10.64715825,4,434
1.728534762,r,2,-72.4717307,-11.97498099,3,755
1.725802365,r,3,-70.81772104,3.610303402,4,991
1.725451707,pair,1,-71.29247101,-5.402515073,5,1212
1.724252492,r,2,-71.60242959,-7.84406592,4,519
1.71828115,pair,1,-71.29435686,-4.433636001,4,1159
1.717559986,pair,2,-71.60018571,-7.846357589,4,519
1.713851817,r,2,-70.92655326,-2.149556897,3,976
1.711372409,r,3,-71.31221009,-5.601462464,5,1212
1.711290222,pair,3,-71.77064434,-11.50408907,4,1197
1.709428438,pair,1,-70.81828344,-7.033041398,3,892
1.707155613,l,1,-71.55674851,-7.961816512,5,519
1.70045627,r,1,-71.30171208,-4.369061461,4,206
1.699924497,pair,3,-70.81830512,3.609269942,4,991
1.697878095,pair,2,-70.04398774,32.36492254,2,1058
1.69749847,pair,2,-70.50669401,10.64554608,4,434
1.696608927,l,1,-71.30163627,-4.366541626,4,206
1.696167283,r,1,-71.43055661,-11.1706105,4,1197
1.695937992,r,2,-69.73754953,38.18512984,5,1073
1.69303674,r,3,-71.30433346,-4.300450142,5,648
1.689908596,r,1,-69.28557853,32.71923284,2,1058
1.687821602,l,3,-71.77052346,-11.50268218,4,1197
1.683850029,l,1,-71.43084209,-11.16805013,4,1197
1.681349036,l,1,-70.3627071,8.715130817,5,1059
1.680754628,pair,1,-70.77892545,-2.301056851,3,976
1.678581126,l,3,-70.77555739,-2.119094303,3,976
1.676151273,r,2,-70.35116992,22.12576672,4,464
1.670128121,r,2,-70.55213144,10.62682412,4,434
1.668974184,pair,1,-70.02542978,32.4526737,4,1005
1.667373974,l,1,-72.43186841,-11.59394839,4,1197
1.666698232,l,2,-71.39014823,-11.24677265,5,1197
1.665664364,pair,1,-71.30158567,-4.367766548,4,206
1.66566164,r,1,-70.83679891,3.173069491,6,549
1.661016739,pair,2,-70.41590342,8.60349613,5,1059
1.660569713,l,2,-71.30332053,-10.69252295,5,694
1.659303108,pair,2,-70.82895521,3.261460686,6,549
1.658368653,l,1,-70.4738977,26.9067257,6,990
1.655147509,l,2,-70.70824034,-7.946587093,2,961
1.650122365,pair,1,-70.47384677,26.90793898,6,990
1.648808406,pair,1,-69.28545164,32.72046961,2,1058
1.648478022,r,2,-70.41868241,8.601162513,4,1059
1.647665449,pair,2,-69.07567207,34.0044071,4,494
1.647592149,pair,2,-70.92660812,-2.150860598,3,976
1.643858722,r,3,-70.25976596,12.7240063,3,1196
1.643788759,r,3,-70.8238001,3.353139139,5,549
1.643081585,l,3,-70.33756356,8.872382394,4,564
1.637733121,pair,3,-70.89123792,-2.072055428,3,976
1.636230795,r,2,-71.0032057,26.02788317,5,601
1.634665681,l,3,-70.82532306,3.35119119,5,549
1.628910193,pair,2,-70.70942673,-7.944865489,2,961
1.627392105,r,3,-70.44177675,8.501696126,4,1059
1.624353142,r,3,-70.77668836,-2.116087016,3,976
1.622191241,pair,3,-70.19217525,31.13530451,3,1127
1.612184217,l,3,-70.56639934,3.249912751,5,549
1.611632006,l,1,-71.76360023,-11.56504491,4,755
1.609864955,l,1,-70.64794835,10.94406619,4,876
1.608520916,l,2,-70.04315375,32.36645153,2,1058
1.606803002,pair,3,-70.56704951,3.251534933,6,549
1.604100739,r,1,-71.78595927,-11.31745787,4,1197
1.601495937,pair,2,-71.31937453,-5.508198125,5,1212
1.601078087,r,3,-70.7538188,27.45875599,3,45
1.600256598,l,2,-70.8309583,3.260838863,5,549
1.598395406,pair,1,-70.59243686,10.7040685,4,434
1.592895942,r,3,-70.78197528,-2.373540211,3,534
1.592753935,l,3,-71.32054214,-4.304459585,5,648
1.591692092,r,3,-70.60215165,10.77587943,4,876
1.586900714,l,1,-69.28550195,32.72164663,2,1058
1.585882047,l,1,-71.13683779,-2.422224249,3,534
1.585202675,pair,3,-71.06161013,-2.263310365,3,534
1.585107317,pair,2,-70.59814751,3.171996722,6,549
1.583749937,pair,3,-70.60362077,10.77657305,4,876
1.582977831,l,1,-71.46599166,-7.998991563,5,519
1.581837204,r,1,-72.43405393,-11.59775004,3,1197
1.579240183,r,1,-70.44916714,16.72748917,5,891
1.578821396,pair,3,-71.38935594,-8.747322075,3,69
1.578682076,l,1,-70.83257606,27.04313771,5,990
1.577711876,l,3,-72.42785911,-11.53414419,3,252
1.576561423,l,3,-70.43538983,22.40271605,4,1356
1.576006531,r,2,-70.94880162,-5.360892834,5,1212
1.574906472,l,1,-70.36423539,22.21363324,5,464
1.574307691,l,1,-70.02650778,32.46142542,2,1058
1.573714113,l,2,-70.624505,10.86139015,4,876
1.570098115,l,3,-71.38888011,-8.745805313,3,69
1.567725776,r,2,-70.31320787,9.035043133,3,1006
1.566590675,l,3,-70.16728141,12.76127995,3,1196
1.564827945,r,2,-69.24083658,32.64890203,2,1058
1.564717943,r,3,-71.38965497,-8.748763487,3,69
1.564208226,pair,3,-70.82491557,3.352303692,5,549
1.563900123,pair,3,-70.75387247,27.45750169,3,45
1.563375377,r,3,-71.09162784,-10.18417532,4,191
1.563046093,l,1,-70.02565776,32.45153497,4,1005
1.560264775,pair,2,-71.31100257,-4.332157836,4,1159
1.559850094,r,1,-70.35864885,22.21323478,5,464
1.556183654,r,3,-69.18985758,32.58096348,2,1058
1.553541905,l,3,-72.46915298,-12.07213936,4,755
1.551455782,pair,3,-70.7763884,-2.117487655,3,976
1.549879327,l,2,-70.91410226,-2.157220524,3,976
1.549292946,pair,3,-70.33697882,8.873425632,4,564
1.545871264,pair,1,-70.35380854,8.717340376,5,1059
1.543766702,pair,2,-70.3618508,8.792498548,4,564
1.539717047,l,2,-70.79151051,-7.113796068,3,892
1.538282767,l,3,-71.52173927,-10.87811013,4,694
1.537077967,l,3,-71.31514925,-5.600058621,5,1212
1.534112442,r,1,-70.22725027,6.317893336,5,747
1.533120857,pair,2,-70.38004031,29.29912055,4,807
1.532309937,l,3,-70.14781793,12.50875886,5,754
1.530076894,pair,3,-72.42817006,-11.53532778,3,252
1.529804174,l,1,-70.51854155,-2.660887398,3,534
1.528766322,r,3,-72.42775278,-11.53670117,2,252
1.527437519,r,2,-71.30448263,-5.763127031,5,770
1.522341987,r,2,-71.32020531,-5.509877721,5,1212
1.517134188,l,1,-72.75975856,-13.81925044,3,435
1.516823277,r,1,-70.02817631,32.45835504,2,1058
1.515415857,r,2,-71.03950511,1.612142912,4,663
1.514212057,pair,2,-70.62746127,10.85898304,4,876
1.513118848,r,3,-70.63883271,22.48388587,4,1356
1.512986023,r,1,-70.37039616,8.709810623,4,1059
1.510273139,r,3,-71.03649606,1.519755596,4,663
1.50769956,pair,3,-70.25410938,6.506377648,5,747
1.502784458,pair,2,-70.9481464,-5.359319965,5,1212
1.502358031,r,2,-70.21982332,12.82872957,3,1196
1.501423305,r,1,-71.34624898,-2.335908195,3,534
1.49949754,l,3,-70.11953725,16.41341487,5,449
1.497124048,r,2,-70.29821058,9.808203751,4,945
1.496975223,l,2,-70.18168701,12.84547928,3,1196
1.496963755,r,2,-70.17679766,12.84470172,3,1196
1.496789124,r,2,-70.55209208,6.530156989,5,747
1.492887175,r,3,-70.25423285,6.507685371,5,747
1.491817007,l,2,-71.31837115,-5.506451427,5,1212
1.490850151,pair,3,-70.260881,12.72483298,3,1196
1.48830303,l,3,-70.24442557,6.50147262,5,747
1.487835484,pair,3,-69.18849123,32.58261734,2,1058
1.486127103,pair,1,-71.46576232,-7.997794394,5,519
1.474758048,r,1,-70.55977428,6.441799312,5,747
1.474462081,r,1,-71.46517925,-7.996744557,5,519
1.474225918,r,2,-71.36129002,-2.234686934,3,534
1.474035964,r,2,-70.36286043,8.794133655,4,564
1.469578506,pair,2,-70.21881521,12.83039882,3,1196
1.469490935,r,3,-72.76681299,-13.7710066,3,877
1.468122643,r,2,-71.1433124,-2.323037683,3,534
1.466554094,r,1,-70.7900262,-2.295539731,3,976
1.46654854,pair,1,-71.14828953,-2.416428121,3,534
1.464556884,pair,3,-71.31615434,-5.601778449,5,1212
1.461678511,r,2,-70.30828536,12.4067172,4,1204
1.461598788,pair,1,-70.02751925,32.45982839,2,1058
1.459099249,l,3,-71.12198527,-5.780753033,5,770
1.4588167,r,3,-71.72849391,-11.74713351,4,755
1.455282055,pair,1,-70.64648046,10.94336863,4,876
1.451306328,r,2,-70.79399831,-2.201634369,3,976
1.451266015,l,3,-70.75498791,27.45666674,3,45
1.450985489,pair,3,-70.72189999,22.51488302,5,1356
1.448969641,l,2,-70.36863027,8.79381227,4,564
1.447647537,r,2,-71.31678649,-4.32848022,4,1159
1.446854787,r,1,-70.19877808,12.9262183,3,1196
1.446227504,l,3,-70.28156271,14.01604396,4,632
1.445930696,pair,3,-71.33997803,-4.225373184,4,1159
1.445280486,l,2,-70.34507464,22.13047523,5,464
1.445251701,l,3,-70.6119471,5.064615085,5,861
1.444037876,pair,3,-70.32649972,12.50227862,5,1204
1.442934604,pair,1,-71.34594771,-2.337322146,3,534
1.442629701,l,1,-70.32467955,8.946721224,3,1006
1.440695616,l,2,-70.29725438,9.805351897,4,945
1.440657423,r,3,-70.05735958,17.07345739,5,838
1.440552492,l,3,-72.77275955,-13.77094768,3,877
1.439947034,pair,1,-70.35391765,22.21629775,5,464
1.439332817,pair,3,-70.11947412,10.96090779,4,876
1.437706641,l,3,-70.26235046,12.72553434,3,1196
1.43752189,pair,2,-70.17632084,12.84617422,3,1196
1.436635662,l,2,-70.82619302,24.79760159,4,1173
1.435848315,pair,3,-70.63671655,2.977529504,4,99
1.435494585,r,2,-70.62705415,10.85786366,4,876
1.435142777,l,1,-70.68177256,-2.599108548,3,534
1.432438886,r,3,-70.24926987,23.37233855,6,1287
1.431724986,l,3,-70.06063561,32.27096491,2,1058
1.429943859,pair,2,-70.32448513,8.897141608,3,114
1.425386269,l,2,-70.55502966,6.528760394,4,747
1.424485611,pair,1,-70.50981581,-2.662950365,3,534
1.423373278,r,3,-70.62304193,5.317618233,6,1303
1.422892702,r,2,-70.68669002,28.11952707,3,1371
1.419029401,r,2,-70.67244307,-2.657006106,5,84
1.418414943,l,3,-70.27513405,15.59557555,3,960
1.416936722,l,1,-71.30933591,-5.407940152,5,1212
1.416645022,r,3,-70.8142629,24.88789985,4,1173
1.416546669,r,1,-70.21005862,30.18551336,3,1188
1.416268651,l,3,-70.30607314,9.853581682,4,495
1.412132717,pair,1,-70.01276196,27.53356866,5,982
1.408972897,l,3,-70.61217007,10.77453171,4,876
1.408902772,l,2,-70.30520446,12.40303803,4,1204
1.407660909,l,3,-69.18801087,32.58396876,2,1058
1.407168862,l,2,-71.14218124,-2.326091397,3,534
1.406440631,pair,2,-71.35833672,-2.237213499,3,534
1.402777459,pair,1,-72.74768431,-13.81512281,3,435
1.402103614,pair,2,-70.307453,12.4051451,4,1204
1.401279459,l,2,-71.04350432,1.613120923,4,663
1.401193115,r,3,-70.73079629,22.66779882,3,403
1.399436706,r,1,-70.33219632,8.951926577,3,1006
1.397768823,l,1,-70.62960386,23.41234839,6,1287
1.396361962,l,3,-70.56907616,6.625474997,4,747
1.396078464,l,2,-70.79357568,-2.20440515,3,976
1.395786189,r,3,-70.34666131,8.878373745,4,564
1.394465379,l,1,-70.21800626,12.92165803,3,1196
1.392537334,pair,3,-71.52256645,-10.8798363,4,694
1.391916051,r,3,-70.57204864,1.956804943,3,1113
1.391524784,r,3,-70.60882975,5.063248815,5,861
1.391105799,l,2,-69.0778421,34.00469206,4,494
1.390590625,r,3,-70.66488488,-2.745801753,5,84
1.389758364,r,1,-70.01040854,27.53319092,5,982
1.388259466,pair,1,-70.31867537,8.989379963,3,114
1.387430815,l,2,-70.29833315,8.90815472,3,114
1.384868535,l,2,-70.30711433,9.030301411,3,1006
1.384645645,pair,2,-70.30564628,9.03098096,3,1006
1.384601193,l,1,-70.37540313,8.705931676,4,564
1.38321999,r,1,-71.76101641,-11.56662735,4,755
1.383209673,r,3,-70.30561406,9.85127503,4,495
1.382545512,pair,1,-70.3785524,10.00561747,4,495
1.3817686,r,3,-69.82834474,16.51847271,4,449
1.380082907,pair,1,-70.19882996,12.92745069,3,1196
1.379285749,l,2,-69.17178718,31.37704037,2,235
1.378708152,pair,3,-70.73895211,27.59828484,4,479
1.37766955,r,2,-70.60700218,5.155475815,5,861
1.377267177,pair,1,-71.76248517,-11.56591122,4,755
1.37681817,pair,1,-70.39596763,21.4293925,3,30
1.376615481,l,1,-70.5643028,6.441028514,4,747
1.373200303,l,2,-71.3019355,-5.759495763,5,770
1.373088729,l,1,-71.50127308,-8.601080148,4,69
1.372465029,r,1,-70.50923413,-2.661946265,3,534
1.372464219,r,2,-71.24778576,-4.097287364,2,214
1.372341274,l,3,-70.41245185,16.82229107,3,1333
1.369335748,r,1,-70.30835471,8.991975169,3,114
1.369233929,pair,2,-70.35761876,9.923085451,4,495
1.368315095,pair,3,-70.2447193,23.37528776,6,1287
1.365768047,l,3,-70.30728391,22.05446577,5,464
1.364695972,pair,2,-70.6044007,5.157764605,5,861
1.36460416,l,1,-70.31890286,8.990515499,3,114
1.36396382,l,3,-70.6713629,-2.745793356,5,84
1.361992554,pair,2,-69.23929262,32.65062075,2,1058
1.361861077,pair,2,-72.7328541,-13.65099676,3,877
1.359104128,pair,2,-70.69561856,-2.500610386,3,534
1.35817074,pair,1,-70.68260642,-2.597545688,3,534
1.357141654,pair,1,-72.44030567,-11.59892401,4,1197
1.356472121,r,1,-70.0133356,32.44951947,4,1005
1.356217185,pair,2,-71.30365141,-5.761490461,5,770
1.355814544,pair,1,-70.33188549,8.950774733,3,1006
1.355539453,l,3,-70.63770315,22.48085207,5,1356
1.35196114,pair,3,-70.61047706,5.063900832,5,861
1.351514107,r,2,-71.06528648,-9.560645644,3,1075
1.350385263,r,1,-70.25759729,14.37335306,6,579
1.35035667,pair,3,-70.2749043,15.59673072,3,960
1.349546026,pair,2,-69.81426006,29.09094196,4,807
1.349173871,l,2,-70.46221475,17.91130831,4,777
1.347209799,l,3,-70.73900519,27.59952796,4,479
1.346578676,pair,2,-70.51455887,7.008865419,4,1181
1.344495431,l,1,-70.21512364,9.685074496,4,945
