tide_range,beam,beam_pair,lat,lon,repeat_cycles_no,track
0.404076431,pair,3,-81.51553173,-160.6274775,3,1142
0.403782128,l,3,-77.03493991,-147.9248722,3,90
0.400824572,l,1,-82.51525261,-152.4951798,5,852
0.400719191,pair,2,-81.37952493,-156.960931,3,800
0.400634618,r,2,-81.59729301,-160.4814377,2,1105
0.400142993,pair,3,-79.87633663,-155.3738972,2,456
0.399203149,l,3,-78.20053609,-155.6630364,3,1081
0.399063922,r,1,-81.52317362,-162.8962149,2,343
0.399058213,pair,1,-81.99939863,-154.5217487,3,678
0.398420747,l,2,-78.1596108,-157.5201959,2,998
0.397168224,l,1,-85.32154892,-150.3636471,3,379
0.397045895,l,2,-83.19722251,-157.2408836,2,151
0.396878457,pair,3,-79.14013062,-153.4862755,2,837
0.396394852,pair,1,-83.06557409,-156.6075685,4,99
0.396279833,r,3,-77.5609169,-149.1318145,3,151
0.395011866,r,2,-81.41114884,-156.1267667,2,739
0.394962922,l,1,-84.90493903,-150.7842467,3,120
0.394953322,pair,3,-83.37540589,-168.917817,4,1005
0.394904112,l,2,-80.39538077,-150.1442385,4,471
0.394831371,pair,3,-81.61388695,-160.8003302,4,1142
0.394758864,r,1,-85.15172729,-149.5141927,3,602
0.393937608,l,2,-81.60754653,-160.5721665,4,1142
0.393337157,r,3,-81.4054951,-160.9614021,3,258
0.392648421,r,3,-85.27878356,-148.6044846,5,196
0.392492579,l,3,-76.41953319,-145.9088599,2,1355
0.392341588,pair,3,-83.45811255,-158.2459453,2,151
0.391784498,r,2,-79.30724632,-159.9974226,3,883
0.390391354,r,3,-83.40800877,-169.5350402,4,121
0.389931413,r,2,-79.64822362,-162.4600475,3,121
0.388410228,r,3,-81.47880996,161.7900764,3,854
0.387678193,l,1,-77.54271361,-149.3476996,2,654
0.387451336,r,3,-81.41949087,-155.9037244,2,739
0.387274622,r,3,-83.4302667,-164.4175684,5,831
0.386960296,r,3,-78.69686608,166.4744945,2,1235
0.386037902,r,1,-83.37131355,-162.6447807,2,1020
0.385967438,r,1,-85.1905964,-148.3452717,3,1202
0.385721947,l,3,-81.61537196,-160.8000029,4,1142
0.385363696,r,2,-78.48253892,-155.7794948,3,1081
0.385261999,l,2,-85.27624463,-149.2114324,4,1202
0.384671437,r,2,-83.42582661,-157.8780099,2,151
0.384650619,pair,1,-78.85603941,-155.7249923,2,136
0.383499044,r,3,-79.63989798,-162.6220128,3,121
0.383067842,r,2,-83.2007053,-157.2576835,3,151
0.382898052,pair,1,-81.29088107,-159.835737,3,1142
0.382780137,l,2,-78.09776375,164.3440637,3,534
0.382112649,pair,1,-76.66300132,-147.3800277,3,90
0.382077465,pair,2,-78.79710746,-163.3996591,2,1044
0.382033714,l,3,-83.07168417,-156.0716427,3,99
0.381400574,pair,2,-83.42172448,-157.8624079,2,151
0.380985516,r,3,-83.37575951,-168.9233221,3,1005
0.380911539,l,2,-81.54688956,161.3711813,2,1357
0.379938703,r,1,-81.06717414,-149.0997715,3,791
0.379185504,l,1,-78.61822309,165.3115252,2,1357
0.379139797,r,2,-80.67570487,-149.2145533,3,571
0.377225451,l,1,-80.39843932,-150.2229643,3,29
0.376731669,r,3,-78.48276088,-155.7636488,2,434
0.376336635,pair,3,-81.34978754,-161.4746394,3,1166
0.375915993,l,1,-85.29918277,-150.2714115,2,724
0.375843665,r,3,-79.80312158,159.9891185,4,314
0.375507473,r,1,-81.29061105,-159.8380995,3,1142
0.373857486,pair,3,-80.11298561,-150.2178787,2,29
0.373841017,pair,3,-78.97384045,161.3852788,2,131
0.373695961,pair,3,-76.61067784,-149.1652561,2,212
0.373238574,pair,3,-84.38230954,-165.5816155,2,252
0.373170754,r,2,-77.15008709,-147.9820546,2,647
0.372810081,pair,1,-84.05117371,-163.9564634,4,959
0.372659563,r,3,-83.06560719,-155.8682328,3,974
0.372542684,r,2,-83.44118362,-169.092551,5,563
0.372297145,l,2,-76.95217533,-148.5045578,4,151
0.37213319,l,3,-80.21970012,-150.3544609,2,29
0.371302361,l,1,-84.8820428,-164.1063858,2,252
0.370983326,l,2,-81.25542551,-159.9811072,3,1142
0.370696813,l,1,-84.04652586,-164.1028424,3,450
0.370451774,l,3,-83.18910199,-157.4866143,2,151
0.369593852,l,3,-81.42004847,-155.9087397,2,739
0.368186354,l,3,-78.69479863,166.4807897,2,1235
0.367080856,l,1,-83.4926604,-160.3801507,4,1279
0.366228014,l,2,-76.59204544,-147.4594634,3,90
0.365935032,l,2,-83.01693117,-173.3937279,3,990
0.365886749,l,3,-80.10454952,-150.204511,2,29
0.36583209,pair,2,-84.4700596,-176.2399097,3,1310
0.365585907,pair,3,-83.02244737,167.8890336,2,122
0.365300259,l,3,-79.75573124,160.1864151,4,756
0.364321632,r,1,-78.08815911,-157.8627104,3,822
0.363421949,pair,2,-81.13392278,-151.4791694,2,29
0.362417516,l,3,-77.01472599,-145.8316812,2,852
0.36157503,r,2,-85.31666402,-150.7566671,2,379
0.36053991,l,1,-79.29166996,-160.0698694,2,441
0.360498778,l,3,-83.8238793,-166.6529077,2,258
0.360461582,l,3,-78.17691772,-154.6021937,3,75
0.36041488,l,3,-78.46981377,-155.5210005,3,876
0.360010104,r,2,-78.79335105,-163.4011651,2,1044
0.359572749,l,3,-85.30707444,-150.3195603,3,318
0.359206538,l,1,-81.29357605,-159.8372356,3,1142
0.359147023,pair,2,-85.33083765,-150.8335977,3,379
0.35902524,l,1,-84.71108315,-159.5074826,3,410
0.357471582,pair,3,-84.36031796,-164.9637757,2,898
0.356877307,l,3,-77.55545463,-149.1232068,3,151
0.35656794,pair,1,-83.11629204,-158.3272643,3,273
0.35514071,pair,2,-81.53629467,-160.4515492,3,1142
0.354984469,l,1,-79.07959073,-160.9386232,2,861
0.353718182,pair,1,-84.57133215,-170.6060304,3,1325
0.35337726,l,1,-84.63652004,-161.83743,3,450
0.352889396,l,1,-84.61088985,-169.4686357,3,761
0.351674777,pair,2,-76.60795277,-149.5500774,2,715
0.350556812,pair,3,-84.79206423,-167.0939616,2,456
0.350153414,l,2,-78.68577382,166.3873011,2,793
0.350145329,r,2,-81.60941391,-160.5812719,4,1142
0.349888014,pair,1,-85.36456974,-155.8145534,3,1248
0.349653161,pair,2,-84.62802058,-169.0463674,3,115
0.348287232,r,3,-78.97480929,161.388453,2,131
0.347891857,pair,3,-77.28121591,-146.0438332,2,852
0.347871146,pair,1,-83.16567649,-158.4543429,3,273
0.346838063,r,2,-81.48055076,-155.1650293,2,273
0.346796939,l,1,-83.06553811,-156.6116579,3,99
0.346016387,l,3,-79.71715054,-162.1898673,2,1005
0.345688508,pair,3,-78.46990905,-155.5187641,3,876
0.345492924,l,2,-79.83041132,-159.1519504,3,800
0.344756599,l,1,-77.10511844,-148.4842619,4,151
0.344139249,pair,1,-76.82185473,-148.2747976,4,151
0.344067561,pair,3,-81.41942501,-155.9068421,2,739
0.34293841,l,3,-82.99420171,-173.5965784,3,990
0.342770235,l,2,-83.86337786,174.3006654,2,838
0.342360551,pair,1,-79.16520331,-152.6657143,2,334
0.340875851,l,3,-76.82396432,-148.2830228,4,593
0.339754278,l,3,-81.05154937,-154.1457373,4,1157
0.338616447,r,2,-77.14447383,-147.8766396,4,90
0.338520927,pair,1,-85.16598226,-153.4053201,2,684
0.337819856,r,1,-85.07149231,-149.5385495,5,882
0.337746354,r,3,-84.21557284,-164.4066045,2,898
0.337665939,r,1,-81.12718929,-151.2699283,2,29
0.337503633,r,1,-81.39824557,-161.0291081,3,1105
0.33715178,r,3,-83.0712675,-156.0655827,4,99
0.337071366,r,3,-84.38249045,-165.5763746,2,252
0.336885556,l,3,-81.54785562,-162.4357835,2,343
0.336320125,r,1,-81.41012655,-156.3372841,2,739
0.336001292,l,1,-84.31181215,-163.6648987,4,953
0.335459553,l,2,-81.13204041,-151.473394,2,29
0.335257156,l,3,-76.71421718,-148.4606254,4,151
0.334857167,r,2,-81.13572957,-151.4848002,2,29
0.332899428,l,3,-85.31855354,-150.6473048,2,1263
0.331736017,r,2,-78.15770714,-157.5178206,2,998
0.331116499,pair,2,-79.83023146,-159.1497888,3,800
0.329348451,l,2,-81.37841574,-156.9656548,3,800
0.329021521,r,2,-84.94070248,-163.4416018,2,252
0.328885111,l,1,-85.38472101,-157.0371668,2,831
0.326564072,l,3,-84.36063581,-164.9604864,2,898
0.32584629,l,3,-81.38333705,-156.7493984,3,800
0.325630473,l,3,-82.14850301,162.6211334,4,229
0.325358349,pair,2,-78.15362863,-156.5109566,3,700
0.32501342,pair,3,-80.22153795,-150.3594073,2,29
0.324284072,r,3,-77.23691465,-150.8889901,2,891
0.322666389,pair,1,-81.41160974,-156.3377007,2,739
0.322047488,r,1,-77.53769622,-149.1108773,2,1211
0.321973714,r,3,-83.34487065,-170.1116895,5,1258
0.321401309,pair,1,-79.07985936,-160.9360844,2,861
0.320753895,l,2,-81.0987262,-156.6364733,2,739
0.320241018,r,3,-85.2046869,-149.2096516,2,663
0.320041133,pair,2,-84.29120797,-178.467749,2,283
0.318811897,pair,3,-76.95093317,-146.5636307,4,913
0.317643478,l,1,-85.28022302,-149.8674361,2,821
0.317220787,r,1,-85.11884333,-153.5800021,2,907
0.316623921,l,1,-81.09556704,-156.32278,2,236
0.316191022,l,1,-79.75421326,-161.8868652,2,1005
0.315599493,l,1,-78.9173799,-155.3937336,3,876
0.315517291,r,1,-83.26028731,-170.9131361,2,304
0.314599396,l,1,-77.60109534,-149.6550957,2,212
0.312294277,l,3,-78.4180707,-155.0511082,2,373
0.312222175,l,3,-78.80766339,-163.4921351,4,602
0.3119643,l,1,-79.33703706,-159.886792,4,800
0.31148414,l,2,-79.39622454,-164.0670939,2,221
0.310294723,r,2,-83.5013286,-161.7334278,2,898
0.308522361,pair,2,-85.2727009,-148.4172231,3,1141
0.307806097,l,1,-84.05164918,-163.9538349,4,959
0.306896041,l,1,-76.90048112,-149.1096594,2,212
0.306887647,l,1,-81.41049803,-156.3424005,2,739
0.306466025,r,1,-79.08169925,-160.9318726,2,861
0.305915435,l,3,-80.94138725,-147.7418512,3,669
0.304397673,r,2,-81.09149547,-156.6420522,2,739
0.303456462,r,1,-76.66260271,-147.3815633,3,90
0.303195907,r,2,-84.29171931,-178.4611133,2,283
0.302299201,pair,2,-78.48032304,-155.6628107,3,876
0.301872065,l,2,-78.47935082,-155.6658722,3,876
0.301615695,pair,3,-83.40627972,-169.5262045,4,121
0.301287969,r,2,-84.4726374,-176.2551569,2,1310
0.300127143,r,3,-84.36901851,-163.7038087,4,334
0.299476478,pair,1,-85.32185969,-150.3709704,3,379
0.294686722,r,1,-85.018815,-151.7579134,2,724
0.293557953,r,3,-77.01738888,-145.8376323,2,852
0.293320118,pair,1,-78.61814299,165.3093832,2,1357
0.293267854,r,3,-81.129093,-151.6760721,2,29
0.292214061,r,1,-77.61317045,-149.6689467,3,212
0.292034681,r,3,-84.65227647,-161.0005813,3,29
0.288510113,l,1,-81.11173439,-156.8174971,2,739
0.287928147,r,1,-82.54052155,165.5745672,4,192
0.287179227,l,1,-76.63977846,-148.660147,2,654
0.287138991,r,3,-85.1543829,-149.458785,2,318
0.286451539,l,3,-79.64766483,160.5124747,2,1159
0.285932412,r,2,-77.048199,-147.8023997,3,90
0.28584649,r,2,-78.48059477,-155.6604146,3,876
0.284694473,r,3,-85.30708434,-150.3307352,2,318
0.283909851,r,3,-79.20279297,-160.4756235,2,861
0.281663009,r,3,-81.60573588,-161.0306386,2,1166
0.281452042,r,2,-81.5540104,-162.372678,2,785
0.281198868,r,1,-84.31218496,-163.6544632,4,953
0.280879343,l,3,-84.66138611,-159.993215,3,410
0.28018914,pair,2,-81.48117481,-155.1630722,2,273
0.279509366,l,1,-81.53818792,-162.6182801,3,785
0.274697223,pair,2,-82.95677994,167.3066994,4,1076
0.27460129,l,1,-78.71336135,166.5174442,2,793
0.27410785,r,2,-85.192928,-147.9749293,2,1141
0.272354805,pair,3,-77.01623286,-145.8347984,2,852
0.271607369,pair,2,-79.84490312,-160.8735678,2,441
0.271060064,pair,2,-80.21086426,-150.16331,2,29
0.26958645,l,1,-81.51076155,161.2622631,2,375
0.268948054,pair,3,-84.65771384,-161.0199462,3,29
0.2680677,pair,2,-83.84646028,174.51069,2,710
0.267756572,r,2,-79.84488756,-160.87596,2,441
0.267741334,pair,2,-83.33923565,-163.3458213,4,136
0.266328584,r,2,-78.4579026,-155.1624717,2,373
0.265619182,l,2,-85.19717613,-147.9872023,2,1141
0.264604328,pair,2,-84.69582805,-159.7992765,3,410
0.263644613,r,3,-81.60079535,-161.0396195,2,700
0.262418883,l,1,-81.29547492,-162.238551,2,724
0.261097804,l,3,-84.64452228,-161.1026589,3,450
0.260942753,pair,3,-80.94023084,-147.7433235,3,669
0.259434447,l,2,-81.48266289,-155.1625809,2,273
0.25784712,pair,2,-79.12724635,-160.5798204,3,944
0.257115185,pair,2,-84.35350015,-164.6065834,2,898
0.257046062,r,3,-81.43541576,-160.7526077,2,700
0.252950244,pair,3,-79.71685604,-162.191953,2,1005
0.251525966,pair,1,-84.31149816,-163.6615732,4,953
0.250953062,r,2,-76.59295969,-147.4638591,3,90
0.249986018,l,1,-82.13094722,162.3355475,2,290
0.247876277,pair,3,-81.43586999,-160.7503206,2,700
0.247180034,l,3,-83.07461392,-157.1834335,3,151
0.244632244,pair,1,-83.08078121,-156.6779631,3,151
0.244616411,pair,3,-76.69348682,-147.6678761,3,90
0.239947056,pair,3,-84.21505585,-164.4002045,2,898
0.239591942,r,3,-78.41686268,-155.0480279,2,373
0.239377165,pair,2,-84.45877893,-165.0262695,2,898
0.238335977,pair,2,-81.10441475,-156.6247662,2,739
0.238189262,pair,1,-84.64495589,-161.3017714,2,1035
0.237755519,r,1,-81.98943433,-158.4548569,2,14
0.236840681,l,1,-77.60679394,-149.3999861,2,654
0.235799611,r,2,-83.07502677,-156.929192,3,151
0.235189637,pair,1,-84.8817207,-164.102475,2,252
0.234406128,pair,2,-83.07463796,-156.9246152,3,151
0.233026667,r,1,-81.5408955,-162.6073131,2,785
0.23264545,r,3,-80.93997801,-147.7453118,3,669
0.232431198,r,3,-81.56024018,-162.1494477,2,785
0.231352968,r,3,-84.64669032,-161.0833964,3,450
0.230444486,l,3,-81.43597892,-160.7474396,2,700
0.230051486,l,1,-83.08106977,-156.675173,3,151
0.228899953,r,1,-84.88386638,-164.0874187,2,252
0.228407428,r,1,-85.11257119,-149.4614658,3,1044
0.22760042,l,2,-83.07510004,-156.9222243,3,151
0.223971161,pair,1,-78.48646766,-155.8112365,3,876
0.222552685,pair,1,-85.12199245,-155.7715895,2,425
0.222410148,pair,2,-81.50703037,-160.6615203,2,700
0.221499806,r,1,-76.61778118,-146.4388972,2,22
0.21848361,r,1,-83.09975089,-156.7294961,3,151
0.216021783,pair,1,-81.61949692,-160.6412345,2,700
0.214398473,r,3,-85.07795439,-156.3208603,2,425
0.211605413,pair,1,-81.73407587,-157.6040229,3,419
0.211326957,l,2,-83.16601835,-162.5752974,2,145
0.2101107,r,1,-85.26594103,-149.2797647,2,318
0.209011793,l,3,-84.45200495,-175.2013439,2,746
0.207819786,r,3,-79.64692302,160.5085654,2,1159
0.207672067,l,2,-84.97726189,-151.0786468,2,221
0.206910045,pair,1,-84.04470386,-164.104721,3,450
0.206570797,r,2,-81.50053475,-160.6533748,2,700
0.203893898,r,2,-84.35351457,-164.6112484,2,898
0.203556844,r,2,-83.02247608,-173.4149566,2,990
0.201010318,pair,2,-81.60618949,-160.8321971,2,700
0.200733984,pair,1,-83.49527196,-169.9827658,2,313
0.200260903,pair,3,-81.60297136,-161.0404868,2,700
0.198371325,l,2,-81.60732729,-160.83127,2,700
0.197071541,l,2,-80.20973658,-150.159312,2,29
0.197062723,r,1,-84.65469286,-161.3493188,2,1035
0.196995757,l,1,-76.66339979,-147.3784924,3,90
0.19664997,r,1,-84.69089946,-160.4668314,2,29
0.189280231,pair,1,-79.75638085,-161.8922954,2,1005
0.188882546,l,2,-79.85485835,-148.7397939,2,449
0.185211275,r,1,-81.46722829,-155.1917476,2,1218
0.183527335,l,1,-77.56962104,-149.348808,2,769
0.181928321,l,1,-84.65036843,-161.3213288,2,1035
0.181626467,pair,3,-85.32439168,-148.7802648,2,221
0.177244687,r,3,-83.35579012,-163.593907,3,1212
0.177113132,r,2,-81.60695096,-160.83644,2,700
0.17626976,r,1,-81.8853121,-158.2610587,3,14
0.174942947,l,1,-80.36512304,-150.9583881,2,90
0.170754928,r,2,-84.68223956,-160.7815103,2,29
0.16932686,r,1,-85.19277536,-149.0347874,2,1044
0.169068894,l,3,-81.60048871,-161.0331234,2,700
0.168630048,l,1,-81.61302722,-160.6272818,2,700
0.168303253,r,1,-78.48761699,-155.8080341,2,876
0.166873381,l,1,-83.21746715,-157.0267977,2,151
0.164797198,l,1,-81.87500182,-158.2360155,2,14
0.162055646,r,1,-81.61732584,-160.6403199,2,700
0.154008185,r,2,-82.14207425,-154.042609,2,90
0.146604966,pair,1,-81.46767815,-155.1894895,2,1218
0.142892356,r,3,-82.00368847,-158.4126606,2,898
0.142270468,l,1,-83.16275479,-162.8499046,2,145
0.133633769,r,2,-85.1643058,-162.2816596,2,252
0.122844795,l,1,-85.25083485,-149.4450341,2,1263
0.120579449,r,1,-80.22916719,-150.7868919,2,90
0.120542442,l,3,-81.09212518,-150.4755265,2,1196
0.115722191,r,1,-81.73086691,-157.6067719,3,419
0.112781847,pair,3,-84.64751943,-161.0854141,3,450
0.112636291,pair,2,-83.8250436,-166.3626559,2,258
0.111310686,r,3,-83.8265645,174.8929549,3,777
0.099146246,pair,3,-82.00379919,-158.4097301,2,898
0.0956197,pair,1,-80.36503533,-150.960769,2,90
0.090341335,r,2,-83.84599885,174.5132661,2,710
0.076226637,pair,3,-83.02356472,-173.415159,2,45
,r,3,-83.45729389,-158.5076105,4,1096
,r,2,-81.56072015,-162.101054,3,1227
,l,3,-80.52744699,160.9380932,3,1037
,l,3,-81.46481934,-163.6533824,3,1386
,pair,3,-76.68694139,-147.1437376,3,974
,pair,2,-78.13346213,167.1608622,4,527
,l,2,-83.54535209,-158.9208716,5,404
,pair,1,-84.39186471,-165.7246778,3,75
,r,2,-77.09714525,-149.9175318,2,715
,pair,1,-82.65156782,166.0755963,3,634
,r,1,-85.25591426,-161.9551341,3,852
,l,3,-76.48722327,-148.2947952,3,151
,l,2,-85.37232827,-157.2126203,4,1334
,r,1,-83.51484876,-158.7666206,4,1288
,r,2,-84.80407269,-165.3977899,3,816
,l,2,-78.59304357,165.4400135,3,412
,r,1,-82.0180774,-154.3533458,3,151
,r,1,-77.09562986,-149.9776932,4,327
,pair,2,-82.75341131,-154.5787239,4,29
,r,1,-79.72427288,-148.5453571,2,1333
,l,3,-83.33300514,-166.5193788,5,511
,l,1,-83.49742168,-162.1972421,4,1090
,r,2,-81.79548517,-154.1607833,3,151
,pair,3,-83.83628782,-166.1785862,4,1142
,l,2,-85.11395617,-152.9654647,3,1349
,r,3,-77.98215572,-158.3254429,4,380
,l,1,-78.24460326,166.9577004,4,793
,r,3,-79.57614554,159.9778718,3,756
,pair,3,-77.80414528,-149.6398004,4,830
,pair,3,-76.99122673,-146.154313,4,967
,l,3,-77.18076491,-147.3055295,4,144
,r,2,-79.68958002,-148.9319023,3,449
,l,3,-76.72241769,-148.4355864,3,205
,l,2,-83.33350994,-166.5326224,5,953
,pair,2,-77.39112999,-148.5892755,3,593
,r,3,-81.41443945,161.0060019,3,878
,pair,3,-76.28106465,-145.8125154,2,1355
,pair,1,-81.67246783,-153.980328,5,1096
,l,3,-78.5160288,166.8902513,5,588
,l,2,-84.40408693,-165.5707698,4,694
,r,2,-76.92255879,-145.8217753,5,464
,l,3,-81.27174276,-162.8101014,5,883
,l,2,-79.73829528,-148.2770851,4,852
,r,2,-78.42481701,-154.9346065,3,815
,r,3,-78.11754354,165.2216621,4,1152
,r,3,-83.08474933,168.7614177,6,503
,pair,1,-84.69096238,-167.999678,4,1081
,l,1,-83.24886488,-170.926429,5,1258
,pair,2,-79.64055957,-149.4632453,3,29
,pair,1,-77.349455,-151.0128733,4,334
,r,2,-77.40849972,-153.5390698,5,517
,pair,1,-83.50861716,-164.4947899,5,1273
,l,2,-77.56919871,-148.428142,4,708
,l,2,-81.28359038,-162.3643075,4,1325
,r,2,-79.82494396,-149.2900545,4,952
,l,3,-81.60409141,-160.520487,5,663
,l,2,-76.46860418,-148.1507011,3,151
,pair,1,-76.50606607,-147.2977778,3,83
,l,2,-79.85549091,-155.4874127,5,53
,r,2,-83.91558033,-164.586594,3,1020
,pair,3,-82.95753787,167.3074664,3,634
,l,3,-80.67277496,160.2119186,4,153
,pair,1,-81.54926829,161.3302055,5,375
,r,2,-83.83440926,174.6464938,6,1280
,pair,3,-79.72948266,-148.4425384,4,852
,r,1,-76.43849921,-145.5271691,3,403
,pair,2,-77.46556775,-148.9093019,3,151
,l,3,-81.84309455,-158.6181357,4,14
,r,3,-77.28077066,-149.5562243,4,327
,l,1,-81.11604459,-151.1003171,4,754
,l,2,-77.16168438,-148.236907,3,205
,r,3,-82.24625497,163.7104841,4,1052
,r,2,-83.37261733,-169.1580719,4,121
,r,2,-82.90470002,-162.2180239,3,136
,l,1,-79.74016334,-148.2718614,4,388
,r,2,-77.46725024,-148.9126328,3,151
,pair,2,-78.11077421,164.2859262,4,1213
,l,1,-77.22734426,-147.2860369,5,586
,pair,1,-76.49539835,-148.8195347,2,212
,l,1,-77.4973176,-146.2942589,6,525
,r,3,-76.1676589,-146.234882,4,464
,r,2,-83.83254147,-166.1315119,4,700
,pair,2,-78.89777261,162.5382649,5,153
,r,1,-82.59257705,-152.7872203,2,175
,l,2,-80.02651894,-154.0819934,4,1279
,l,1,-77.29224279,-149.3105835,3,1211
,l,3,-81.28466222,-159.2500113,3,983
,l,3,-83.23532586,-170.4239431,5,1258
,r,3,-85.37660637,-151.5283229,4,379
,l,1,-76.71160436,-148.9687731,2,1150
,r,2,-78.18076175,166.9463882,3,85
,r,2,-77.69067021,168.3275108,4,1174
,r,2,-84.52964076,-175.692893,4,603
,pair,3,-78.28163618,166.4086543,3,146
,pair,1,-81.07594147,-149.1103354,4,791
,l,1,-77.43099174,-148.1635971,3,205
,l,3,-76.43100315,-147.091342,3,83
,pair,2,-76.91840642,-145.6241147,2,852
,pair,1,-82.41228682,163.4801728,5,1259
,pair,2,-78.30417386,164.7216522,4,268
,r,2,-82.37108948,164.4123641,4,1198
,r,1,-84.57859701,-170.1215482,2,822
,l,1,-81.56343352,-154.5687953,2,1157
,l,1,-79.84836614,-160.7000636,2,441
,r,2,-78.13408707,167.1634888,4,527
,l,2,-77.70514278,167.3044061,3,24
,l,1,-76.92927448,-148.8092957,2,1150
,r,1,-77.10445357,-148.4874861,4,151
,pair,2,-83.83210144,174.7228932,5,1152
,r,1,-79.76859382,-155.7606619,6,53
,l,1,-83.83167524,-166.3423217,4,1203
,pair,3,-77.46536403,-149.0503685,3,151
,pair,1,-77.11701061,-148.4071234,3,205
,pair,3,-81.86468085,-158.4024874,3,456
,pair,1,-85.25904811,-149.2345381,3,318
,l,3,-76.19217153,-146.7401575,3,967
,l,2,-83.26088951,-168.5483493,6,633
,r,3,-79.93271674,160.6675329,5,1198
,l,2,-77.10976778,-148.7957341,4,708
,r,3,-76.16489126,-146.2529968,4,471
,l,1,-81.27031282,-162.9165929,2,1386
,pair,1,-76.45618377,-149.4082501,3,708
,r,3,-82.8755598,-172.1290663,6,1319
,r,3,-79.41522896,-163.9196567,2,243
,r,2,-83.45350346,-158.4031619,3,343
,pair,1,-80.86583906,160.3156176,4,153
,l,2,-83.50355393,-158.7854639,4,846
,l,2,-83.1924164,168.4271786,5,573
,l,1,-76.94503918,-146.5455284,3,471
,r,1,-77.37811642,-145.8670753,2,22
,r,2,-84.19929432,179.3740356,5,1350
,pair,3,-83.24031839,-170.3573701,5,685
,pair,3,-82.182194,162.1729993,4,436
,pair,2,-78.94610107,-161.4297118,2,563
,r,1,-80.89375784,-147.535794,4,449
,r,2,-77.65082402,168.8199654,4,1289
,pair,2,-83.27285481,168.387464,3,131
,pair,1,-82.80009233,-173.8581113,5,938
,l,1,-81.27072635,-162.7971406,4,1227
,l,1,-83.88147357,174.0620061,3,268
,r,3,-82.36248102,-152.911258,4,410
,l,3,-78.69837677,-156.4013218,4,639
,l,3,-78.15796273,166.5520844,5,588
,pair,2,-83.45380204,-158.4061292,3,343
,r,1,-81.09379866,-150.8691054,3,1196
,r,1,-82.48204213,165.5018359,5,1372
,r,1,-82.82277904,-173.7104272,5,609
,r,2,-85.01698374,-151.9038561,2,1227
,r,3,-84.64806855,-168.5191254,4,1081
,l,2,-76.8279716,-146.1563074,2,22
,l,3,-82.76438424,166.830135,3,634
,l,1,-78.64765889,161.3890625,5,275
,r,3,-81.47990207,161.5289771,4,412
,r,1,-76.22424148,-146.0372154,4,471
,l,3,-82.91476382,-171.7796802,5,374
,pair,3,-77.09805237,-150.0537303,2,715
,pair,2,-82.1431254,162.598393,5,1174
,r,3,-83.65146202,-168.4469579,4,441
,l,2,-78.1543941,166.1103813,3,854
,r,2,-83.86310001,174.3101046,3,268
,r,1,-83.20981304,-165.5737027,4,831
,l,3,-76.80929729,-148.6292978,2,1150
,r,3,-78.11406827,166.2528375,5,1296
,pair,2,-76.7881957,-148.3837951,4,151
,l,3,-82.03261818,-154.2693868,4,236
,l,3,-79.10852572,-151.1130727,2,654
,pair,2,-82.80170219,-173.8622306,5,496
,r,3,-79.29790266,-164.3071432,2,746
,pair,3,-78.72119145,166.7119011,4,290
,pair,3,-82.64920464,166.2032142,4,1250
,r,1,-80.58632752,160.1903837,3,656
,r,1,-84.30471949,-163.8364691,4,1340
,r,1,-78.70970179,163.661092,4,92
,l,3,-83.96945957,-164.0266409,5,14
,r,3,-76.44233818,-147.5982631,5,586
,l,1,-77.27061041,-145.4952876,2,1294
,r,3,-76.6803811,-148.9814423,3,708
,r,1,-77.2517102,-153.5346976,5,75
,l,2,-78.12860986,-154.4332402,4,754
,r,3,-81.73460955,-153.7478563,3,1035
,l,2,-77.40145842,-145.9710088,4,967
,r,2,-82.5668489,-152.5980358,6,1294
,pair,2,-81.6159713,161.9177367,4,817
,r,1,-79.72009697,-148.6070868,4,1355
,r,2,-83.2815726,-157.2166403,6,593
,r,3,-83.04355117,167.7898673,3,1076
,r,2,-82.80258103,-173.8566296,5,496
,l,2,-78.74015924,-163.2955588,4,1188
,r,2,-76.78800816,-148.3855139,4,151
,r,1,-82.24232184,163.1339203,4,1259
,pair,3,-83.5386601,-159.4315987,2,465
,l,1,-79.85456754,-160.4471489,3,883
,l,2,-76.82894864,-149.1910846,2,212
,r,3,-80.03600754,-149.111498,5,510
,l,2,-76.65872989,-148.6154155,2,205
,r,3,-81.2430882,160.6284704,5,976
,l,3,-83.32078098,-166.2942374,5,953
,pair,2,-85.40996463,-154.3859273,3,206
,l,1,-76.8087685,-148.6393226,3,205
,r,2,-84.45828872,-165.0289347,2,898
,pair,3,-78.15875841,166.5549619,5,588
,l,2,-84.11366497,178.2736276,2,24
,r,3,-77.75033634,167.0942725,3,793
,r,2,-78.32534516,164.6513943,3,31
,r,2,-81.23718635,160.582883,4,534
,l,3,-81.43527469,-160.8140349,4,663
,l,2,-79.07244652,-151.691099,3,715
,r,1,-80.96530292,-147.9079838,3,1172
,r,1,-81.23438114,160.5574135,3,1320
,r,2,-81.50175835,-163.2405357,4,846
,l,3,-83.30998782,-164.5737097,4,1142
,l,3,-77.02877773,-147.942801,2,647
,r,2,-82.76399557,166.8447236,3,1076
,pair,3,-79.11826228,-153.9819017,3,1340
,l,1,-85.37488374,-154.241444,3,145
,l,1,-76.42864978,-147.7319948,4,593
,r,3,-84.69378096,-159.8882621,5,852
